plant_number,plant_name,compound_name,molecular_weight,logP,h_bond_donors,h_bond_acceptors,tpsa,rotatable_bonds,rule_of_5_violations,drug_like_lipinski,smiles,inchikey,doi
289,Evolvulus alsinoides,Astragalin,448.38,-0.24,7,11,190.28,4,2,False,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,JPUKWEQWGBDDQB-QSOFNFLRSA-N,10.1016/J.FITOTE.2009.09.003
289,Evolvulus alsinoides,Evolvoside C,756.66,-3.57,12,20,328.35,9,3,False,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC=C(C=C3)C4=C(C(=O)C5=C(C=C(C=C5O4)O)O)O)O)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O)O,QUQJMJUDBLDSLV-ZBXXLHPFSA-N,10.1016/J.BMC.2012.12.040
289,Evolvulus alsinoides,Evolvoside D,770.69,-3.27,11,20,317.35,10,3,False,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC=C(C=C3)C4=C(C(=O)C5=C(C=C(C=C5O4)OC)O)O)O)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O)O,OQYVLIPKJWHUQF-WXNITPSASA-N,10.1016/J.BMC.2012.12.040
289,Evolvulus alsinoides,Evolvoside E,784.72,-2.96,10,20,306.35,11,3,False,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC=C(C=C3)C4=C(C(=O)C5=C(O4)C=C(C=C5OC)OC)O)O)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O)O,HRMACLKTDXQZNB-VFCYDLCPSA-N,10.1016/J.BMC.2012.12.040
289,Evolvulus alsinoides,Kaempferol 4'-rutinoside,594.52,-1.39,9,15,249.2,6,3,False,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC=C(C=C3)C4=C(C(=O)C5=C(C=C(C=C5O4)O)O)O)O)O)O)O)O)O,NTBNRFPZTCXMTF-QETNVOEASA-N,10.1016/J.FITOTE.2009.09.003
289,Evolvulus alsinoides,caffeic acid,180.16,1.2,3,3,77.76,2,0,True,C1=CC(=C(C=C1/C=C/C(=O)O)O)O,QAIPRVGONGVQAS-UHFFFAOYSA-N,10.1248/CPB.55.771
289,Evolvulus alsinoides,evolvoid A,416.42,-1.46,7,10,177.14,11,1,True,C[C@](CO)([C@H](COC(=O)/C=C/C1=CC(=C(C=C1)OC[C@](C)([C@@H](CO)O)O)O)O)O,GTNFLOUXEFGGSM-BSVFCNQSSA-N,10.1248/CPB.55.771
289,Evolvulus alsinoides,isoquercetin,464.38,-0.54,8,12,210.51,4,2,False,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,OVSQVDMCBVZWGM-QSOFNFLRSA-N,10.1016/J.FITOTE.2009.09.003
289,Evolvulus alsinoides,scopoletin,192.17,1.51,1,4,59.67,1,0,True,COC1=C(C=C2C(=C1)C=CC(=O)O2)O,RODXRVNMMDRFIK-UHFFFAOYSA-N,10.1016/J.FITOTE.2009.09.003
289,Evolvulus alsinoides,scopolin,354.31,-1.02,4,9,138.82,4,0,True,COC1=C(C=C2C(=C1)C=CC(=O)O2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,SGTCGCCQZOUMJJ-YMILTQATSA-N,10.1248/CPB.55.771
289,Evolvulus alsinoides,vitexin,432.38,0.09,7,10,181.05,3,1,True,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,SGEWCQFRYRRZDC-VPRICQMDSA-N,10.1016/J.FITOTE.2009.09.003
292,Vitex glabrata,(+)-7-epi-Syringaresinol 4'-glucoside,580.58,0.68,5,13,174.99,9,2,False,COC1=CC(=CC(=C1O)OC)C2C3COC(C3CO2)C4=CC(=C(C(=C4)OC)OC5C(C(C(C(O5)CO)O)O)O)OC,WEKCEGQSIIQPAQ-UHFFFAOYSA-N,10.1021/NP9006298
292,Vitex glabrata,(+)-pinoresinol,358.39,3.19,2,6,77.38,4,0,True,COC1=C(C=CC(=C1)[C@@H]2[C@H]3CO[C@@H]([C@H]3CO2)C4=CC(=C(C=C4)O)OC)O,HGXBRUKMWQGOIE-AFHBHXEDSA-N,10.1021/NP9006298
292,Vitex glabrata,(-)-syringaresinol,418.44,3.21,2,8,95.84,6,0,True,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3CO[C@H]([C@@H]3CO2)C4=CC(=C(C(=C4)OC)O)OC,KOWMJRJXZMEZLD-WRMVBYCNSA-N,10.1021/NP9006298
292,Vitex glabrata,"(22R,25S)-2beta,3beta,14,20,22,25,26-Heptahydroxy-5beta-cholest-7-en-6-one",496.64,0.83,7,8,158.68,6,1,True,C[C@]12CC[C@H]3C(=CC(=O)[C@H]4[C@@]3(C[C@@H]([C@@H](C4)O)O)C)[C@@]1(CC[C@@H]2[C@](C)([C@@H](CC[C@@](C)(CO)O)O)O)O,RRCGNPRHZQPOOT-OUEVCJFISA-N,10.1016/S0031-9422(97)00102-7
292,Vitex glabrata,"(2S,3R,4S,5S,6R)-2-[5-[(3R,3aS,6S,6aR)-3-(1,3-benzodioxol-5-yl)-3a,6a-dihydroxy-1,3,4,6-tetrahydrofuro[3,4-c]furan-6-yl]-2-hydroxyphenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",536.49,-1.4,7,13,196.99,5,3,False,C1[C@@]2([C@H](OC[C@]2([C@@H](O1)C3=CC(=C(C=C3)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)C5=CC6=C(C=C5)OCO6)O,HUVQMIPFAVBQIA-UEJHDFEVSA-N,10.1021/NP9006298
292,Vitex glabrata,"2-(Hydroxymethyl)-6-(2-methoxy-4-propylphenoxy)oxane-3,4,5-triol",328.36,-0.17,4,7,108.61,6,0,True,CCCC1=CC(=C(C=C1)OC2C(C(C(C(O2)CO)O)O)O)OC,OEKQEDBCPPNGKO-UHFFFAOYSA-N,10.1021/NP9006298
292,Vitex glabrata,"2-[4-[6-(4-Hydroxy-3,5-dimethoxyphenyl)-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-3-yl]-2-methoxyphenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",550.56,0.67,5,12,165.76,8,2,False,COC1=CC(=CC(=C1O)OC)C2C3COC(C3CO2)C4=CC(=C(C=C4)OC5C(C(C(C(O5)CO)O)O)O)OC,BRLYXYFYCNCKRT-UHFFFAOYSA-N,10.1021/NP9006298
292,Vitex glabrata,Calonysterone,476.61,2.61,6,7,138.45,5,1,True,C[C@]12CCC3=C(C1=CC[C@@H]2[C@](C)([C@@H](CCC(C)(C)O)O)O)C(=O)C(=C4[C@@]3(C[C@@H]([C@@H](C4)O)O)C)O,XAKKXZNYERXAIY-HTYOSDJUSA-N,10.1016/S0031-9422(00)94985-9
292,Vitex glabrata,Khainaoside B,552.53,-0.26,6,12,201.67,8,3,False,C[C@@H]1[C@H](C[C@H]2[C@@H]1[C@@H](OC=C2C(=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)OC(=O)/C=C/C4=CC(=C(C=C4)O)OC,DVNQRYDJAAFJBQ-GBLWNDTNSA-N,10.1021/NP9006298
292,Vitex glabrata,Khainaoside C,504.49,0.55,6,11,175.37,9,3,False,COC1=C(C=CC(=C1)/C=C/CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)COC(=O)/C=C/C3=CC(=C(C=C3)O)O)O)O)O,OVXNLDIJUODSJZ-WNTHUPNMSA-N,10.1021/NP9006298
292,Vitex glabrata,Symplocosin,520.53,0.66,5,11,156.53,7,2,False,COC1=C(C=CC(=C1)C2C3COC(C3CO2)C4=CC(=C(C=C4)OC5C(C(C(C(O5)CO)O)O)O)OC)O,QLJNETOQFQXTLI-UHFFFAOYSA-N,10.1021/NP9006298
292,Vitex glabrata,apigetrin,432.38,0.05,6,10,170.05,4,1,True,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,KMOUJOKENFFTPU-UHFFFAOYSA-N,10.1021/NP9006298
293,Mimusops elengi,Q104413982,1237.35,-3.87,16,27,450.12,12,3,False,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H](CO[C@H]([C@@H]2O)O[C@H]3[C@@H](O[C@H]([C@@H]([C@@H]3O)O)O[C@@H]4[C@H]([C@H](CO[C@H]4OC(=O)[C@@]56CC[C@@]7(C(=CC[C@H]8[C@]7(C[C@H]([C@@H]9[C@@]8(C[C@@H]([C@@H]([C@@]9(C)CO)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)C(=O)O)O)O)O)O)C)O)C)[C@@H]5CC(CC6)(C)C)C)O)O)C)O)O)O)O,OMFMRYFFZXXOPU-KHIGTCTDSA-N,10.1016/0031-9422(95)00692-3
293,Mimusops elengi,Q104968273,1223.36,-3.96,16,27,433.05,12,3,False,CC1C(C(C(C(O1)OC2C(COC(C2O)OC3C(OC(C(C3O)O)OC4C(C(COC4OC(=O)C56CCC(CC5C7=CCC8C9(CC(C(C(C9C(CC8(C7(CC6)C)C)O)(C)CO)OC1C(C(C(C(O1)CO)O)O)O)O)C)(C)C)O)O)C)O)O)O)O,CQUSHZSCDGSFBF-UHFFFAOYSA-N,10.1016/0031-9422(95)00692-3
293,Mimusops elengi,Q105020238,941.16,5.81,9,15,245.29,14,4,False,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)OC(=O)C7=C(C=C8C=C(C(=CC8=C7)O)O)O)O)O)O)O)C)C)C(C)C,GUKIAUNVWHGUIP-YGVCBQFYSA-N,10.1007/S10600-010-9673-7
293,Mimusops elengi,Q105146562,1267.42,-4.21,17,28,453.28,12,3,False,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H](CO[C@H]([C@@H]2O)O[C@H]3[C@@H](O[C@H]([C@@H]([C@@H]3O)O)O[C@@H]4[C@H]([C@H](CO[C@H]4OC(=O)[C@]56CCC(C[C@]5(C7=CC[C@@]8([C@]9(C[C@@H]([C@@H]([C@@]([C@@H]9[C@@H](C[C@]8([C@@]7(C[C@H]6O)C)C)O)(C)CO)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)C)C)C)(C)C)O)O)C)O)O)O)O,KVJXYLUTJTYBGU-QVXDQLQBSA-N,10.1016/0031-9422(95)00692-3
293,Mimusops elengi,Q105249243,945.11,-1.42,12,19,315.21,8,3,False,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H](CO[C@H]2OC(=O)[C@@H]3CC(C[C@@H]4[C@H]3CC[C@@]5(C4=CC[C@H]6[C@]5(C[C@H]([C@@H]7[C@@]6(C[C@@H]([C@@H]([C@@]7(C)CO)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)C)O)C)C)(C)C)O)O)O)O)O,SAZGUHGWGKYROI-HWQKDXGTSA-N,10.1016/0031-9422(95)00690-7
293,Mimusops elengi,Q105369439,961.11,-2.45,13,20,335.44,8,3,False,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H](CO[C@H]2OC(=O)[C@@H]3CC(C[C@@H]4[C@H]3[C@@H](C[C@@]5(C4=CC[C@H]6[C@]5(C[C@H]([C@@H]7[C@@]6(C[C@@H]([C@@H]([C@@]7(C)CO)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)C)O)C)C)O)(C)C)O)O)O)O)O,YZSHNISTCVUURM-SDMNTLTGSA-N,10.1016/0031-9422(95)00690-7
293,Mimusops elengi,Q105381164,750.97,2.98,7,12,195.6,10,3,False,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O)O)O)C)C)C(C)C,ZPSLLYUHBMNGAN-ANZQXOKLSA-N,10.1007/S10600-010-9673-7
293,Mimusops elengi,Q105384833,1369.51,-5.11,18,31,491.97,14,3,False,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H](CO[C@H]([C@@H]2O)O[C@H]3[C@@H](O[C@H]([C@@H]([C@@H]3O[C@H]4[C@@H]([C@@H]([C@H]([C@@H](O4)C)O)O)O)O)O[C@@H]5[C@H]([C@H](CO[C@H]5OC(=O)[C@@]67CC[C@@]8(C(=CC[C@H]9[C@]8(C[C@H]([C@@H]1[C@@]9(C[C@@H]([C@@H]([C@@]1(C)CO)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)C)O)C)[C@@H]6CC(CC7)(C)C)C)O)O)C)O)O)O)O,ZWDKGWAENWUCPE-MKQQCQJMSA-N,10.1016/0040-4020(95)00879-D
293,Mimusops elengi,(+)-taxifolin,304.25,1.19,5,7,127.45,1,0,True,C1=CC(=C(C=C1[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,CXQWRCVTCMQVQX-LSDHHAIUSA-N,10.1016/0031-9422(95)00690-7
293,Mimusops elengi,(+/-)-lavandulol,154.25,2.53,1,1,20.23,4,0,True,CC(=CCC(CO)C(=C)C)C,CZVXBFUKBZRMKR-UHFFFAOYSA-N,10.1080/10412905.1994.9698425
293,Mimusops elengi,"(1R,2R,4aR,6aR,6aS,6bR,8aR,9R,10S,12aR,14bS)-9-(hydroxymethyl)-1,2,4a,6a,6b,9,12a-heptamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-1,10-diol",458.73,6.11,3,3,60.69,1,1,True,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H]([C@@]5(C)CO)O)C)C)[C@H]2[C@]1(C)O)C)C,XSYQKXZPHAAVKV-AMPIXGBASA-N,10.1515/ZNB-2000-1215
293,Mimusops elengi,"(1R,3aS,5aR,5bR,7aR,8R,9S,11aR,11bR,13aR,13bR)-9-hydroxy-5a,5b,8,11a-tetramethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysene-3a,8-dicarboxylic acid",486.69,6.15,3,3,94.83,3,1,True,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H]([C@]([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C(=O)O)O)C)C(=O)O,NSLGONDVJPFEEN-SRMAMRJRSA-N,10.1016/0031-9422(94)00850-S
293,Mimusops elengi,"(1S,2R,4aS,6aR,6aS,6bR,8aS,10S,12aS,14bR)-10-[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]-1,2,6a,6b,9,9,12a-heptamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydro-1H-picene-4a-carboxylic acid",586.86,9.33,2,3,74.6,4,2,False,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)C(=O)/C=C/C6=CC=C(C=C6)O)C)C)[C@H]2[C@H]1C)C)C(=O)O,ZDWLHNHYDOEVLT-SHLKIYQRSA-N,10.1515/ZNB-2000-1215
293,Mimusops elengi,"(1S,2R,4aS,6aS,6bR,8aR,10S,12aR,12bR,14bS)-10-hydroxy-1,2,6a,6b,9,9,12a-heptamethyl-1,2,3,4,4a,5,6,6a,6b,7,8,8a,9,10,11,12,12a,12b,13,14b-icosahydropicene-4a-carboxylic acid",456.71,7.09,2,2,57.53,1,1,True,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@H]2[C@H]1C)C)C(=O)O,WCGUUGGRBIKTOS-RIRGMOJXSA-N,10.1515/ZNB-2000-1215
293,Mimusops elengi,(E)-benzyl 2-methyl-2-butenoate,190.24,2.7,0,2,26.3,3,0,True,C/C=C(\C)/C(=O)OCC1=CC=CC=C1,QRGSTISKDZCDHV-XCVCLJGOSA-N,10.1080/10412905.1994.9698425
293,Mimusops elengi,(E)-cinnamaldehyde,132.16,1.9,0,1,17.07,2,0,True,C1=CC=C(C=C1)/C=C/C=O,KJPRLNWUNMBNBZ-QPJJXVBHSA-N,10.1080/10412905.1994.9698425
293,Mimusops elengi,(E)-cinnamyl acetate,176.22,2.26,0,2,26.3,3,0,True,CC(=O)OC/C=C/C1=CC=CC=C1,WJSDHUCWMSHDCR-VMPITWQZSA-N,10.1080/10412905.1994.9698425
293,Mimusops elengi,(E)-cinnamyl alcohol,134.18,1.69,1,1,20.23,2,0,True,C1=CC=C(C=C1)/C=C/CO,OOCCDEMITAIZTP-QPJJXVBHSA-N,10.1080/10412905.1994.9698425
293,Mimusops elengi,3-O-beta-D-glucopyranosyl protobassic acid 28-O-alpha-L-rhamnopyranosyl(1.fwdarw.2)-alpha-L-arabinopyranoside,959.13,-1.03,12,19,315.21,8,3,False,CC1C(C(C(C(O1)OC2C(C(COC2OC(=O)[C@@H]3CC(C[C@@H]4[C@]3(CC[C@@]5(C4=CC[C@H]6[C@]5(C[C@H]([C@@H]7[C@@]6(C[C@@H]([C@@H]([C@@]7(C)CO)OC8C(C(C(C(O8)CO)O)O)O)O)C)O)C)C)C)(C)C)O)O)O)O)O,AVDGYJJCYUXZBP-SNPXSKCESA-N,10.1016/0031-9422(95)00690-7
293,Mimusops elengi,3-hydroxy-4-phenylbutan-2-one,164.2,1.18,1,2,37.3,3,0,True,CC(=O)C(CC1=CC=CC=C1)O,QBCUUJGHWFKMDC-UHFFFAOYSA-N,10.1080/10412905.1994.9698425
293,Mimusops elengi,"3-phenylpropyl 3,4,5-trihydroxybenzoate",288.3,2.59,3,5,86.99,5,0,True,C1=CC=C(C=C1)CCCOC(=O)C2=CC(=C(C(=C2)O)O)O,OPLMDECSSJUIJU-UHFFFAOYSA-N,10.1080/14786410902833989
293,Mimusops elengi,4-methoxybenzeneethanol,152.19,1.23,1,2,29.46,3,0,True,COC1=CC=C(C=C1)CCO,AUWDOZOUJWEPBA-UHFFFAOYSA-N,10.1080/10412905.1994.9698425
293,Mimusops elengi,6-deoxy-Ido(a1-6)Glc(b)-O-galloyl,478.4,-3.39,9,14,236.06,5,2,False,C[C@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)O)O)O)O)O)O,SPPAMYIZBXGZQK-IONUFPDUSA-N,10.1080/14786410902833989
293,Mimusops elengi,Arganine C,1239.36,-4.99,17,28,453.28,12,3,False,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H](CO[C@H]([C@@H]2O)O[C@H]3[C@@H](O[C@H]([C@@H]([C@@H]3O)O)O[C@@H]4[C@H]([C@H](CO[C@H]4OC(=O)[C@]56CCC(C[C@H]5C7=CC[C@@H]8[C@]9(C[C@@H]([C@@H]([C@@]([C@@H]9[C@@H](C[C@]8([C@@]7(C[C@H]6O)C)C)O)(C)CO)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)C)(C)C)O)O)C)O)O)O)O,SHKGFTXUBGNKSG-YMGHLUITSA-N,10.1016/0031-9422(95)00692-3
293,Mimusops elengi,Elengin,1401.5,-7.17,20,33,532.43,15,3,False,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H](CO[C@H]([C@@H]2O)O[C@H]3[C@@H](O[C@H]([C@@H]([C@@H]3O)O)O[C@@H]4[C@H]([C@H](CO[C@H]4OC(=O)[C@]56CCC(C[C@H]5C7=CC[C@@H]8[C@]9(C[C@@H]([C@@H]([C@@]([C@@H]9[C@@H](C[C@]8([C@@]7(C[C@H]6O)C)C)O)(C)CO)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)O)O)C)(C)C)O)O)C)O)O)O)O,SSUZWBCHVFWOCW-CAQULIFWSA-N,10.1016/0040-4020(95)00879-D
293,Mimusops elengi,Glc(b1-6)Glc(b)-O-galloyl,494.4,-4.42,10,15,256.29,6,2,False,C1=C(C=C(C(=C1O)O)O)C(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O,UHXYVHSMCSZODJ-CYOQUGMWSA-N,10.1080/14786410902833989
293,Mimusops elengi,Mimugenone,454.7,6.24,2,3,57.53,1,1,True,C[C@]12CC[C@@H]([C@@](C1=CC[C@@]3([C@@H]2CC=C4[C@]3(CC(=O)[C@@]5([C@H]4CC(CC5)(C)C)C)C)C)(C)CO)O,GWGSFEUOOXPPCE-MGIMTZABSA-N,10.1016/0031-9422(94)00619-5
293,Mimusops elengi,Mimusic acid,502.69,4.21,5,5,118.22,2,1,True,C[C@@]12CC=C3[C@@]([C@H]1CCC4=C5CC(CC[C@@]5([C@@H](C[C@@]24C)O)C(=O)O)(C)C)(C[C@@H]([C@@H]([C@@]3(C)CO)O)O)C,RWALXTGVPGHEIT-VCXAOKFJSA-N,10.1002/(SICI)1097-458X(199902)37:2<152::AID-MRC410>3.0.CO;2-A
293,Mimusops elengi,Mimusin,1385.5,-6.14,19,32,512.2,15,3,False,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H](CO[C@H]([C@@H]2O)O[C@H]3[C@@H](O[C@H]([C@@H]([C@@H]3O)O)O[C@@H]4[C@H]([C@H](CO[C@H]4OC(=O)[C@@]56CC[C@@]7(C(=CC[C@H]8[C@]7(C[C@H]([C@@H]9[C@@]8(C[C@@H]([C@@H]([C@@]9(C)CO)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)O)O)C)O)C)[C@@H]5CC(CC6)(C)C)C)O)O)C)O)O)O)O,DJCSFRKWBHBHBJ-PWHWVZFRSA-N,
293,Mimusops elengi,Mimusopgenone,456.67,4.82,3,4,77.76,1,0,True,C[C@@]12CC=C3[C@@]([C@H]1CC=C4[C@]2(CC(=O)[C@@H]5[C@H]4CC(CC5)(C)C)C)(C[C@@H]([C@@H]([C@@]3(C)CO)O)O)C,NLCOVPRKCJTMBB-CDTRYRHISA-N,10.1016/0031-9422(94)00619-5
293,Mimusops elengi,Mimusopsic acid,484.68,5.26,3,4,86.99,1,1,True,C[C@@]12CC[C@]3(CCC(C[C@H]3C1=CC=C4[C@]2(CC[C@]5([C@@]46C[C@@H]([C@@H]([C@]5(CO6)C)O)O)C)C)(C)C)C(=O)O,USYXGKNEFILPTL-IBADSESOSA-N,10.1002/(SICI)1097-458X(199902)37:2<152::AID-MRC410>3.0.CO;2-A
293,Mimusops elengi,Nerolidol,222.37,4.4,1,1,20.23,7,0,True,CC(=CCC/C(=C/CCC(C)(C=C)O)/C)C,FQTLCLSUCSAZDY-UHFFFAOYSA-N,10.1080/10412905.1994.9698425
293,Mimusops elengi,Ph(-2)[Ph(-4)]6-deoxy-Ido(a1-6)[Ph(-2)]Glc(b)-O-galloyl,706.7,2.87,6,14,203.06,11,3,False,C[C@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC4=CC=CC=C4)O)O)OC5=CC=CC=C5)O)OC6=CC=CC=C6,ZMYFMSIYZALUEF-RLKSFVMISA-N,10.1080/14786410902833989
293,Mimusops elengi,"[(2S,3R,4S,5S,6R)-6-[[(2R,3R,4R,5S,6R)-3,4-dihydroxy-6-(hydroxymethyl)-5-phenoxyoxan-2-yl]oxymethyl]-3-[(3S)-3,7-dimethyloctoxy]-4,5-dihydroxyoxan-2-yl] 3,4,5-trihydroxybenzoate",710.77,1.55,8,15,234.29,16,3,False,C[C@@H](CCCC(C)C)CCO[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC(=O)C2=CC(=C(C(=C2)O)O)O)CO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)OC4=CC=CC=C4)O)O)O)O,ZFIKNYKXKUTYNO-UDFAVYQNSA-N,10.1080/14786410902833989
293,Mimusops elengi,"[(2S,3R,4S,5S,6R)-6-[[(2R,3R,4R,5S,6R)-5-(4-butylphenoxy)-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl] 3,4,5-trihydroxybenzoate",626.61,-0.99,9,15,245.29,11,3,False,CCCCC1=CC=C(C=C1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OC(=O)C4=CC(=C(C(=C4)O)O)O)O)O)O)CO,GZPYDDOPQUVMBP-FKCSJOQISA-N,10.1080/14786410902833989
293,Mimusops elengi,"[(2S,3R,4S,5S,6R)-6-[[(2R,3R,4R,5S,6R)-5-(4-ethylphenoxy)-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl] 3,4,5-trihydroxybenzoate",598.55,-1.77,9,15,245.29,9,3,False,CCC1=CC=C(C=C1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OC(=O)C4=CC(=C(C(=C4)O)O)O)O)O)O)CO,LQXSLQHFIQPZFA-UYDNHUEESA-N,10.1080/14786410902833989
293,Mimusops elengi,anethole,148.2,2.73,0,1,9.23,2,0,True,C/C=C/C1=CC=C(C=C1)OC,RUVINXPYWBROJD-ONEGZZNKSA-N,10.1080/10412905.1994.9698425
293,Mimusops elengi,benzyl acetate,150.18,1.75,0,2,26.3,2,0,True,CC(=O)OCC1=CC=CC=C1,QUKGYYKBILRGFE-UHFFFAOYSA-N,10.1080/10412905.1994.9698425
293,Mimusops elengi,benzyl benzoate,212.25,3.04,0,2,26.3,3,0,True,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,SESFRYSPDFLNCH-UHFFFAOYSA-N,10.1080/10412905.1994.9698425
